order_id,time,total,employee_id
781,10/5/23 17:17,10.4,6
782,10/5/23 17:17,23.2,6
783,10/5/23 17:17,16.7,3
784,10/5/23 17:17,13.4,6
785,10/5/23 17:17,18.9,3
786,10/5/23 17:17,21.7,6
787,10/5/23 15:22,19.6,3
788,10/5/23 15:22,5.2,6
789,10/5/23 15:22,10.4,6
790,10/5/23 15:22,12.1,5
791,10/5/23 14:55,16.5,6
792,10/5/23 14:55,10.4,5
793,10/5/23 14:55,9.8,6
794,10/5/23 14:55,8.3,6
795,10/5/23 14:55,8.3,5
796,10/5/23 19:09,10.6,5
797,10/5/23 19:09,13.4,5
798,10/5/23 13:39,21.7,3
799,10/5/23 13:39,6.7,5
800,10/5/23 13:39,13.4,5
801,10/5/23 11:46,26.9,5
802,10/5/23 11:46,20.2,5
803,10/5/23 11:46,20.1,5
804,10/5/23 11:46,11.2,3
805,10/5/23 11:46,18.1,6
806,10/5/23 11:46,5.2,5
807,10/5/23 11:46,23.2,5
808,10/5/23 11:46,9.8,5
809,10/5/23 11:46,18.9,5
810,10/5/23 11:46,23.2,5
811,10/5/23 11:46,9.8,3
812,10/5/23 11:58,6.7,3
813,10/5/23 11:58,24.9,5
814,10/5/23 11:58,23.2,3
815,10/5/23 11:58,21.1,5
816,10/5/23 11:58,15.7,3
817,10/5/23 11:58,5.2,6
818,10/5/23 16:33,17.3,3
819,10/5/23 16:33,27,5
820,10/5/23 16:33,11.3,5
821,10/5/23 16:33,10.4,5
822,10/5/23 16:33,13.4,6
823,10/5/23 16:33,11.3,5
824,10/5/23 16:33,21.7,5
825,10/5/23 16:33,16.5,3
826,10/5/23 16:33,5.2,5
827,10/5/23 17:09,10.4,6
828,10/5/23 17:09,18.6,6
829,10/5/23 20:44,11.3,3
830,10/5/23 20:44,21.3,6
831,10/5/23 20:44,19.7,5
832,10/5/23 20:44,8.5,3
833,10/5/23 20:44,8.3,3
834,10/5/23 20:44,21.7,3
835,10/5/23 20:44,11.3,5
836,10/5/23 20:44,8.3,6
837,10/5/23 20:44,9.8,5
838,10/5/23 20:44,14.8,5
839,10/5/23 20:44,16.7,3
840,10/5/23 20:44,9.8,6
841,10/5/23 20:44,13.4,6
842,10/5/23 20:44,9.8,5
843,10/5/23 20:44,6.7,3
844,10/5/23 20:44,15.7,3
845,10/5/23 20:44,27,3
846,10/5/23 20:44,13.4,6
847,10/5/23 20:44,8.3,6
848,10/5/23 20:44,17.3,3
849,10/5/23 20:44,27,6
850,10/5/23 20:44,8.5,3
851,10/5/23 20:44,23.2,5
852,10/5/23 16:40,21.7,5
853,10/5/23 12:48,11.2,5
854,10/5/23 12:48,21.1,3
855,10/5/23 12:48,9.8,3
856,10/5/23 12:48,16.4,6
857,10/5/23 12:48,24.7,3
858,10/5/23 12:48,11.5,5
859,10/5/23 19:34,23.4,6
860,10/5/23 18:33,11.2,6
861,10/5/23 18:33,10.4,3
862,10/5/23 18:33,19.5,3
863,10/5/23 11:40,9.8,5
864,10/5/23 11:40,22.3,5
865,10/5/23 12:21,23.2,3
866,10/5/23 11:21,10.4,5
867,10/5/23 11:21,23.1,3
868,10/5/23 11:21,5.4,3
869,10/5/23 11:21,21.1,6
870,10/5/23 11:21,19.8,5
871,10/5/23 11:21,11.3,5
872,10/5/23 11:13,11.3,3
873,10/5/23 11:13,11.2,3
874,10/5/23 11:13,21.7,5
875,10/5/23 11:13,11.3,3
876,10/5/23 11:13,16.7,5
877,10/5/23 11:13,11.3,6
878,10/5/23 11:13,5.2,6
879,10/5/23 11:13,8.3,6
880,10/5/23 11:13,21.1,5
881,10/5/23 11:13,19.6,5
882,10/5/23 11:13,18.6,6
883,10/5/23 11:13,18.1,6
884,10/5/23 17:33,15.7,6
885,10/5/23 17:33,13.4,3
886,10/5/23 17:33,18.7,5
887,10/5/23 17:33,10.4,5
888,10/5/23 17:33,20.4,6
889,10/5/23 17:33,13.4,3
890,10/5/23 17:33,21.6,3
891,10/5/23 19:05,27,6
892,10/5/23 18:12,10.4,6
893,10/5/23 18:12,11.5,6
894,10/5/23 18:12,11.9,6
895,10/5/23 18:12,9.8,5
896,10/5/23 18:12,4.4,6
897,10/5/23 18:12,19.6,3
898,10/5/23 18:12,13.4,3
899,10/5/23 12:01,13.5,5
900,10/5/23 18:47,9.8,3
901,10/5/23 18:47,9.8,3
902,10/5/23 18:47,23.4,6
903,10/5/23 18:47,16.3,6
904,10/5/23 18:47,23.8,5
905,10/5/23 11:38,11.2,5
906,10/5/23 11:38,20.2,5
907,10/5/23 10:00,6.7,6
908,10/5/23 10:00,8.3,3
909,10/5/23 15:38,8.3,5
910,10/5/23 15:38,10.4,3
911,10/5/23 15:38,18.7,3
912,10/5/23 11:12,19.8,3
913,10/5/23 11:12,10.4,6
914,10/5/23 11:12,20.2,6
915,10/5/23 11:12,11.3,6
916,10/5/23 11:12,18.6,5
917,10/5/23 11:12,9.8,5
918,10/5/23 19:23,9.8,3
919,10/5/23 19:23,11.9,6
920,10/5/23 19:23,22.6,5
921,10/5/23 19:23,19.8,6
922,10/5/23 19:23,9.8,5
923,10/5/23 10:13,19.6,3
924,10/5/23 10:13,22.3,6
925,10/5/23 10:13,6.7,6
926,10/5/23 10:13,9.8,6
927,10/5/23 10:13,8.3,6
928,10/5/23 10:13,29.1,3
929,10/5/23 20:36,21.7,6
930,10/5/23 17:27,8.3,6
931,10/5/23 17:27,21,3
932,10/5/23 17:27,5.4,5
933,10/5/23 10:07,11.3,3
934,10/5/23 13:11,11.3,3
935,10/5/23 13:11,19.6,6
936,10/5/23 15:53,21,6
937,10/5/23 15:53,23.2,3
938,10/5/23 15:53,10.4,5
939,10/5/23 15:53,23.8,3
940,10/5/23 15:53,23.2,6
941,10/5/23 15:53,11.5,5
942,10/5/23 15:53,20.4,3
943,10/5/23 18:18,9.8,6
944,10/5/23 14:58,5.4,3
945,10/5/23 14:58,14.2,3
946,10/5/23 17:43,15.7,3
947,10/6/23 17:36,6.7,6
948,10/6/23 17:36,11.9,3
949,10/6/23 17:36,9.8,4
950,10/6/23 12:49,5.2,3
951,10/6/23 12:49,18.6,6
952,10/6/23 11:31,11.2,4
953,10/6/23 11:31,16.5,4
954,10/6/23 11:31,8.3,4
955,10/6/23 11:31,10.4,4
956,10/6/23 11:31,16.5,3
957,10/6/23 11:31,9.8,3
958,10/6/23 11:31,13.4,6
959,10/6/23 11:31,5.2,4
960,10/6/23 11:31,11.9,4
961,10/6/23 11:31,11.3,3
962,10/6/23 11:31,11.3,3
963,10/6/23 11:31,9.8,6
964,10/6/23 11:31,15.7,3
965,10/6/23 11:31,9.8,6
966,10/6/23 11:31,13.4,3
967,10/6/23 11:31,13.7,3
968,10/6/23 11:31,21.9,6
969,10/6/23 11:31,15,3
970,10/6/23 11:31,15.7,3
971,10/6/23 11:31,17.1,4
972,10/6/23 11:31,11.9,6
973,10/6/23 11:31,20.2,6
974,10/6/23 11:31,20.2,6
975,10/6/23 11:31,19.6,3
976,10/6/23 11:31,21.7,6
977,10/6/23 11:31,22.6,6
978,10/6/23 20:48,15,6
979,10/6/23 20:48,13.4,3
980,10/6/23 20:48,18.1,4
981,10/6/23 20:48,20.2,4
982,10/6/23 20:48,5.4,6
983,10/6/23 12:03,23.2,6
984,10/6/23 12:03,21.9,3
985,10/6/23 12:03,8.3,6
986,10/6/23 17:12,11.9,6
987,10/6/23 17:12,13.4,3
988,10/6/23 17:12,4.4,3
989,10/6/23 17:12,5.2,6
990,10/6/23 17:12,21.7,4
991,10/6/23 17:12,11.9,3
992,10/6/23 17:12,23.8,3
993,10/6/23 17:12,8.5,4
994,10/6/23 13:16,4.4,4
995,10/6/23 13:16,25.3,4
996,10/6/23 20:56,15,6
997,10/6/23 20:16,23.8,3
998,10/6/23 20:16,18,3
999,10/6/23 20:16,15,3
1000,10/6/23 20:16,17,3
1001,10/6/23 20:16,18.9,3
1002,10/6/23 20:16,22.8,3
1003,10/6/23 20:16,13.4,3
1004,10/6/23 18:49,15,3
1005,10/6/23 18:49,21.7,4
1006,10/6/23 18:49,8.5,6
1007,10/6/23 18:49,19.6,6
1008,10/6/23 18:49,18.6,6
1009,10/6/23 14:16,21.7,3
1010,10/6/23 14:16,23.1,3
1011,10/6/23 14:16,16.6,4
1012,10/6/23 14:16,25.3,6
1013,10/6/23 14:16,5.2,4
1014,10/6/23 14:16,11.2,4
1015,10/6/23 14:16,16.8,3
1016,10/6/23 14:16,25.5,4
1017,10/6/23 14:16,17.1,4
1018,10/6/23 14:16,6.7,3
1019,10/6/23 14:16,10.4,4
1020,10/6/23 18:22,9.8,4
1021,10/6/23 11:08,21.7,3
1022,10/6/23 11:08,6.7,3
1023,10/6/23 11:08,6.7,3
1024,10/6/23 12:39,18.9,3
1025,10/6/23 12:39,11.9,3
1026,10/6/23 12:39,17.9,6
1027,10/6/23 12:39,19.6,4
1028,10/6/23 20:27,22.3,4
1029,10/6/23 10:10,23.1,6
1030,10/6/23 10:10,11.2,6
1031,10/6/23 10:10,21,4
1032,10/6/23 10:10,17.1,4
1033,10/6/23 15:58,9.8,3
1034,10/6/23 19:33,23.2,4
1035,10/6/23 19:33,24.7,4
1036,10/6/23 19:33,10.4,4
1037,10/6/23 19:33,10.4,6
1038,10/6/23 19:33,21.7,6
1039,10/6/23 19:33,31.4,3
1040,10/6/23 10:15,11.9,3
1041,10/6/23 10:15,23.4,3
1042,10/6/23 10:15,5.2,6
1043,10/6/23 10:15,18.1,3
1044,10/6/23 10:15,8.3,4
1045,10/6/23 10:15,8.5,6
1046,10/6/23 10:15,26.1,6
1047,10/6/23 18:03,16.5,3
1048,10/6/23 12:48,8.3,3
1049,10/6/23 12:48,23.2,3
1050,10/6/23 12:48,10.4,3
1051,10/6/23 12:48,11.3,4
1052,10/6/23 12:48,24.7,6
1053,10/6/23 12:48,16.8,4
1054,10/6/23 12:48,17.1,3
1055,10/6/23 13:14,9.8,4
1056,10/6/23 13:14,24.7,4
1057,10/6/23 13:14,8.3,4
1058,10/6/23 13:14,23.2,4
1059,10/6/23 13:14,11.3,6
1060,10/6/23 13:14,5.2,4
1061,10/6/23 12:40,24.7,4
1062,10/6/23 12:40,11.9,4
1063,10/6/23 12:40,11.9,6
1064,10/6/23 12:40,17.1,3
1065,10/6/23 12:40,11.9,3
1066,10/6/23 12:40,20.2,4
1067,10/6/23 10:48,19.8,6
1068,10/6/23 17:10,11.3,4
1069,10/6/23 17:10,18.7,6
1070,10/6/23 17:10,4.4,4
1071,10/6/23 17:10,13.4,4
1072,10/6/23 17:10,19.6,6
1073,10/6/23 19:27,11.5,4
1074,10/6/23 19:27,17.1,3
1075,10/6/23 19:27,18.3,6
1076,10/6/23 19:27,5.4,4
1077,10/6/23 19:27,9.8,4
1078,10/6/23 19:27,18.6,4
1079,10/6/23 19:27,6.7,6
1080,10/6/23 19:27,11.3,3
1081,10/6/23 11:27,5.2,6
1082,10/6/23 11:27,10.4,4
1083,10/6/23 11:27,22.5,3
1084,10/6/23 11:27,21.7,3
1085,10/6/23 11:27,11.9,3
1086,10/6/23 11:27,11.9,6
1087,10/6/23 11:27,18.3,6
1088,10/6/23 11:27,22.8,6
1089,10/6/23 11:27,6.7,4
1090,10/6/23 11:27,18.3,6
1091,10/6/23 11:27,4.4,6
1092,10/6/23 11:27,15.9,3
1093,10/6/23 17:17,8.3,3
1094,10/6/23 17:17,10.4,6
1095,10/6/23 18:14,22.7,3
1096,10/6/23 18:14,8.3,6
1097,10/6/23 18:14,11.2,4
1098,10/6/23 18:14,24.9,4
1099,10/6/23 18:14,11.3,6
1100,10/6/23 18:14,21.9,3
1101,10/6/23 19:47,18,6
1102,10/6/23 19:47,8.3,4
1103,10/6/23 19:47,11.9,4
1104,10/6/23 19:47,21.7,4
1105,10/6/23 19:47,9.8,4
1106,10/6/23 19:47,22.7,3
1107,10/6/23 19:47,20.2,3
1108,10/6/23 19:47,26.1,3
1109,10/6/23 19:47,9.8,3
1110,10/6/23 19:47,9.8,6
1111,10/6/23 19:47,13.9,6
1112,10/6/23 19:47,15.7,3
1113,10/6/23 19:47,10.4,3
1114,10/6/23 19:47,8.5,4
1115,10/6/23 19:47,11.9,6
1116,10/6/23 19:47,5.2,6
1117,10/6/23 19:47,13.4,3
1118,10/6/23 18:12,9.8,6
1119,10/6/23 18:12,9.8,6
1120,10/6/23 18:12,10.4,6
1121,10/6/23 18:12,19.6,6
1122,10/6/23 18:12,11.5,3
1123,10/6/23 18:12,8.3,3
1124,10/6/23 18:12,11.9,6
1125,10/6/23 16:25,21.7,6
1126,10/6/23 19:39,5.2,4
1127,10/6/23 14:03,9.8,3
1128,10/6/23 14:03,19.6,4
1129,10/6/23 14:03,11.3,4
1130,10/6/23 20:32,19.7,4
1131,10/6/23 20:32,11.9,6
1132,10/6/23 20:32,11.3,3
1133,10/6/23 20:32,6.7,4
1134,10/6/23 20:32,23.4,6
1135,10/6/23 20:32,11.3,3
1136,10/6/23 18:30,10.4,4
1137,10/6/23 18:30,5.2,4
1138,10/6/23 18:30,17.8,4
1139,10/6/23 14:48,26.1,4
1140,10/6/23 14:48,27.6,4
1141,10/6/23 14:48,23.2,6
1142,10/6/23 14:48,17.1,3
1143,10/6/23 14:48,10.4,6
1144,10/6/23 10:31,13.7,4
1145,10/6/23 10:31,6.7,6
1146,10/6/23 10:31,12.9,4
1147,10/6/23 10:31,23.2,4
1148,10/6/23 10:31,23.1,6
1149,10/6/23 10:31,22.5,3
1150,10/6/23 10:31,18.1,6
1151,10/7/23 20:16,10.4,8
1152,10/7/23 15:40,8.3,6
1153,10/7/23 15:40,18.1,6
1154,10/7/23 15:40,11.5,8
1155,10/7/23 15:40,15.2,7
1156,10/7/23 15:40,9.8,8
1157,10/7/23 15:40,11.5,7
1158,10/7/23 15:40,21.7,8
1159,10/7/23 15:40,21.7,7
1160,10/7/23 11:44,8.3,8
1161,10/7/23 11:44,21.1,6
1162,10/7/23 15:42,11.2,8
1163,10/7/23 14:12,10.4,8
1164,10/7/23 14:12,24.7,6
1165,10/7/23 14:12,4.4,8
1166,10/7/23 12:02,11.9,7
1167,10/7/23 12:02,17.1,7
1168,10/7/23 12:02,10.4,8
1169,10/7/23 12:02,9.8,7
1170,10/7/23 12:02,18.7,6
1171,10/7/23 12:02,15.7,7
1172,10/7/23 12:02,15.8,6
1173,10/7/23 12:02,18.1,6
1174,10/7/23 17:08,18,7
1175,10/7/23 17:08,23.2,8
1176,10/7/23 17:08,9.8,8
1177,10/7/23 17:08,19.8,7
1178,10/7/23 16:42,12.1,6
1179,10/7/23 16:42,13.4,8
1180,10/7/23 16:42,8.5,7
1181,10/7/23 16:42,11.9,7
1182,10/7/23 16:42,17.1,8
1183,10/7/23 16:42,9.8,7
1184,10/7/23 16:42,9.8,6
1185,10/7/23 16:42,9.8,7
1186,10/7/23 14:30,23.2,8
1187,10/7/23 14:30,11.9,8
1188,10/7/23 11:16,15.6,7
1189,10/7/23 18:03,10.4,6
1190,10/7/23 18:03,13.4,7
1191,10/7/23 18:03,9.8,6
1192,10/7/23 13:40,24.7,7
1193,10/7/23 13:40,9.8,6
1194,10/7/23 13:40,21.1,6
1195,10/7/23 13:40,13.4,6
1196,10/7/23 13:40,18.6,7
1197,10/7/23 13:40,21.7,8
1198,10/7/23 13:40,18,7
1199,10/7/23 13:40,8.3,8
1200,10/7/23 13:40,18.6,8
1201,10/7/23 13:40,9.8,8
1202,10/7/23 13:37,10.4,7
1203,10/7/23 13:37,6.7,7
1204,10/7/23 13:37,21,7
1205,10/7/23 15:14,20.2,8
1206,10/7/23 15:14,21.9,7
1207,10/7/23 15:14,11.2,6
1208,10/7/23 15:14,21.1,7
1209,10/7/23 15:14,8.3,7
1210,10/7/23 15:14,11.5,8
1211,10/7/23 15:14,8.3,6
1212,10/7/23 15:14,8.5,6
1213,10/7/23 15:14,10.4,8
1214,10/7/23 15:14,11.3,6
1215,10/7/23 15:14,10.4,8
1216,10/7/23 15:14,16.7,7
1217,10/7/23 18:13,21.6,7
1218,10/7/23 18:13,23.4,8
1219,10/7/23 18:13,18.1,7
1220,10/7/23 18:13,6.7,8
1221,10/7/23 11:23,11.2,7
1222,10/7/23 11:23,22.4,7
1223,10/7/23 11:23,22.5,8
1224,10/7/23 11:23,5.2,8
1225,10/7/23 11:23,21.7,8
1226,10/7/23 16:48,22.3,7
1227,10/7/23 16:48,17.1,8
1228,10/7/23 16:48,15,6
1229,10/7/23 16:48,21.7,8
1230,10/7/23 16:48,11.9,6
1231,10/7/23 16:48,11.2,7
1232,10/7/23 16:48,17,6
1233,10/7/23 16:48,19.8,6
1234,10/7/23 16:48,9.8,7
1235,10/7/23 20:25,6.7,7
1236,10/7/23 20:25,17.8,8
1237,10/7/23 20:25,11.3,7
1238,10/7/23 10:04,21.1,7
1239,10/7/23 10:04,17.1,7
1240,10/7/23 10:40,10.4,7
1241,10/7/23 10:40,11.2,6
1242,10/7/23 10:40,13.4,8
1243,10/7/23 16:56,8.3,8
1244,10/7/23 16:56,15.7,6
1245,10/7/23 16:56,6.7,8
1246,10/7/23 16:56,20.2,8
1247,10/7/23 16:56,10.4,8
1248,10/7/23 11:38,16.6,8
1249,10/7/23 11:38,23.2,8
1250,10/7/23 11:38,9.8,7
1251,10/7/23 11:38,11.9,6
1252,10/7/23 11:38,5.2,6
1253,10/7/23 11:38,19.6,8
1254,10/7/23 12:51,11.5,6
1255,10/7/23 13:35,5.4,8
1256,10/7/23 13:35,11.3,7
1257,10/7/23 13:35,11.9,8
1258,10/7/23 13:35,23.1,6
1259,10/7/23 13:35,9.8,8
1260,10/7/23 13:35,6.7,7
1261,10/7/23 13:35,6.7,8
1262,10/7/23 14:09,13.5,6
1263,10/7/23 14:09,15,6
1264,10/7/23 14:09,20.4,7
1265,10/7/23 14:09,6.7,7
1266,10/7/23 14:09,10.4,7
1267,10/7/23 14:09,9.8,8
1268,10/7/23 14:09,17.1,6
1269,10/7/23 14:09,27.6,7
1270,10/7/23 20:15,8.3,7
1271,10/7/23 20:15,23.8,6
1272,10/7/23 20:15,11.9,8
1273,10/7/23 20:15,22.3,7
1274,10/7/23 10:28,18.6,7
1275,10/7/23 10:28,10.4,7
1276,10/7/23 10:29,11.9,7
1277,10/7/23 10:29,8.3,7
1278,10/7/23 10:29,11.9,6
1279,10/7/23 10:29,6.7,6
1280,10/7/23 10:29,17.1,7
1281,10/7/23 10:29,5.4,7
1282,10/7/23 10:29,16.8,7
1283,10/7/23 10:29,21.1,8
1284,10/7/23 10:29,8.3,8
1285,10/7/23 10:29,20.2,8
1286,10/7/23 10:29,15,7
1287,10/7/23 10:29,15.7,7
1288,10/7/23 10:29,6.7,8
1289,10/7/23 10:29,8.5,8
1290,10/7/23 10:29,11.3,8
1291,10/7/23 10:29,5.2,6
1292,10/7/23 10:29,9.8,8
1293,10/7/23 10:29,13.7,6
1294,10/7/23 10:29,21,6
1295,10/7/23 10:29,9.8,7
1296,10/7/23 10:29,24.9,6
1297,10/7/23 10:29,9.8,7
1298,10/7/23 10:29,9.8,6
1299,10/7/23 10:29,6.7,7
1300,10/7/23 10:29,9.8,8
1301,10/7/23 10:29,5.2,7
1302,10/7/23 12:48,8.5,6
1303,10/7/23 12:48,11.3,8
1304,10/7/23 12:48,9.8,7
1305,10/7/23 12:48,14.2,8
1306,10/7/23 12:48,17.3,8
1307,10/7/23 12:48,13.4,8
1308,10/7/23 12:48,11.3,7
1309,10/7/23 12:48,15,6
1310,10/7/23 12:08,20.2,7
1311,10/7/23 12:08,20,7
1312,10/7/23 12:08,10.4,6
1313,10/7/23 12:08,16.5,6
1314,10/7/23 12:08,11.9,7
1315,10/7/23 12:08,11.9,8
1316,10/7/23 14:00,21.7,6
1317,10/7/23 14:00,10.4,6
1318,10/7/23 14:00,23.1,6
1319,10/7/23 14:00,10.4,8
1320,10/7/23 14:00,18.7,7
1321,10/7/23 14:00,22.3,6
1322,10/7/23 14:00,19.8,6
1323,10/7/23 14:00,23.2,7
1324,10/7/23 19:18,20.2,7
1325,10/7/23 19:18,23.2,6
1326,10/7/23 19:21,10.4,7
1327,10/7/23 19:21,11.2,8
1328,10/7/23 19:21,11.5,7
1329,10/7/23 19:21,5.2,6
1330,10/7/23 19:21,8.5,7
1331,10/7/23 19:21,11.3,8
1332,10/7/23 19:21,17.1,8
1333,10/7/23 19:21,23.8,8
1334,10/7/23 14:46,21.1,7
1335,10/7/23 14:46,9.8,6
1336,10/7/23 14:46,22.4,6
1337,10/7/23 14:46,10.4,7
1338,10/7/23 14:46,20.2,7
1339,10/7/23 14:46,11.9,6
1340,10/7/23 17:13,22.5,7
1341,10/7/23 17:13,11.9,6
1342,10/7/23 17:13,11.9,6
1343,10/7/23 17:13,20.2,6
1344,10/7/23 17:13,21.6,8
1345,10/7/23 17:13,6.7,6
1346,10/7/23 17:13,5.2,7
1347,10/7/23 17:13,20.2,6
1348,10/7/23 17:13,11.3,8
1349,10/7/23 16:12,11.2,8
1350,10/7/23 16:12,6.7,6
1351,10/7/23 11:35,21.7,8
1352,10/7/23 11:35,15.8,6
1353,10/7/23 11:35,9.8,7
1354,10/7/23 11:35,9.8,7
1355,10/7/23 11:35,9.8,7
1356,10/7/23 11:35,8.3,7
1357,10/7/23 10:44,27.2,7
1358,10/7/23 10:44,16.6,6
1359,10/7/23 10:44,6.7,7
1360,10/7/23 10:44,11.3,6
1361,10/7/23 10:44,8.3,7
1362,10/7/23 10:44,13.4,6
1363,10/7/23 10:44,20.2,8
1364,10/7/23 14:24,17.1,8
1365,10/7/23 14:24,19.6,7
1366,10/7/23 14:24,6.7,6
1367,10/7/23 14:24,6.7,6
1368,10/7/23 14:24,11.3,6
1369,10/7/23 14:24,6.7,6
1370,10/7/23 14:24,9.8,7
1371,10/7/23 14:24,8.3,8
1372,10/7/23 14:24,8.5,7
1373,10/7/23 10:53,21.1,7
1374,10/7/23 10:53,25.3,8
1375,10/7/23 10:53,21.7,6
1376,10/7/23 11:14,15.6,8
1377,10/7/23 11:14,11.9,8
1378,10/7/23 11:14,18.1,7
1379,10/7/23 11:14,11.9,6
1380,10/7/23 11:14,20.2,8
1381,10/7/23 11:14,10.4,8
1382,10/7/23 11:14,9.8,8
1383,10/7/23 19:20,15.8,6
1384,10/7/23 19:20,15.7,6
1385,10/7/23 19:20,9.8,7
1386,10/7/23 19:20,21,8
1387,10/7/23 19:20,8.5,7
1388,10/7/23 19:20,16.4,8
1389,10/7/23 19:20,21.7,8
1390,10/7/23 19:20,13.4,7
1391,10/7/23 13:59,8.3,6
1392,10/7/23 13:59,9.8,8
1393,10/7/23 13:59,5.2,8
1394,10/7/23 13:59,10.4,6
1395,10/7/23 13:59,15.7,7
1396,10/7/23 13:59,17.1,6
1397,10/7/23 13:59,20.9,8
1398,10/7/23 13:59,19.8,8
1399,10/7/23 13:59,20.2,7
1400,10/7/23 13:59,10.4,6
1401,10/7/23 10:03,11.3,8
1402,10/7/23 10:03,24.9,6
1403,10/7/23 10:03,11.3,6
1404,10/7/23 10:03,21.9,8
1405,10/7/23 10:08,9.8,6
1406,10/7/23 10:08,13.5,7
1407,10/7/23 10:08,15.7,8
1408,10/7/23 10:08,11.2,7
1409,10/7/23 10:08,26.1,8
1410,10/7/23 12:21,10.4,8
1411,10/7/23 12:21,18.7,6
1412,10/7/23 12:21,23.2,8
1413,10/7/23 12:02,21.9,6
1414,10/7/23 12:02,17.1,8
1415,10/7/23 12:02,11.9,8
1416,10/7/23 12:02,24.7,6
1417,10/7/23 12:02,11.9,7
1418,10/7/23 12:02,15.7,6
1419,10/7/23 12:02,13.7,8
1420,10/7/23 15:15,11.9,8
1421,10/7/23 15:15,23.8,7
1422,10/7/23 15:15,6.7,6
1423,10/7/23 15:15,21.1,6
1424,10/7/23 20:03,16.5,7
1425,10/7/23 20:03,15.7,8
1426,10/7/23 20:03,25.3,6
1427,10/7/23 20:03,10.4,8
1428,10/7/23 14:04,13.4,8
1429,10/7/23 14:04,8.5,7
1430,10/7/23 14:04,20.1,8
1431,10/7/23 14:04,21.7,8
1432,10/7/23 12:49,11.2,6
1433,10/7/23 12:49,20.1,7
1434,10/7/23 12:49,16.6,7
1435,10/7/23 12:49,15,6
1436,10/7/23 12:49,15.7,8
1437,10/7/23 12:49,5.2,6
1438,10/7/23 10:03,22.3,6
1439,10/7/23 10:20,21.7,8
1440,10/7/23 10:20,13.4,8
1441,10/7/23 10:20,8.5,8
1442,10/7/23 10:20,19.6,6
1443,10/7/23 10:20,11.9,6
1444,10/7/23 13:12,13.4,6
1445,10/7/23 20:55,21.7,8
1446,10/7/23 20:55,23.1,8
1447,10/7/23 20:55,15.6,6
1448,10/7/23 20:55,4.4,8
1449,10/7/23 20:55,5.2,6
1450,10/7/23 12:53,8.3,8
1451,10/7/23 12:53,11.3,6
1452,10/7/23 12:53,9.8,8
1453,10/7/23 15:47,21.9,6
1454,10/7/23 15:47,23.8,6
1455,10/7/23 15:47,23.2,6
1456,10/7/23 15:47,5.2,6
1457,10/7/23 12:10,21.7,7
1458,10/7/23 12:10,18.1,7
1459,10/7/23 12:26,27,6
1460,10/7/23 12:26,23.1,6
1461,10/7/23 12:26,18.6,6
1462,10/7/23 12:26,21.7,8
1463,10/7/23 12:26,9.8,6
1464,10/7/23 12:26,22.3,6
1465,10/7/23 12:26,19.8,7
1466,10/7/23 12:26,11.9,8
1467,10/7/23 12:26,21.7,7
1468,10/7/23 12:26,11.9,8
1469,10/7/23 12:26,18.7,7
1470,10/7/23 12:26,15,7
1471,10/7/23 12:26,23.2,6
1472,10/7/23 12:26,23.2,8
1473,10/7/23 12:26,11.9,6
1474,10/7/23 12:26,9.8,6
1475,10/7/23 12:26,18,7
1476,10/7/23 12:26,18.9,6
1477,10/7/23 12:26,27.6,7
1478,10/7/23 12:26,8.3,8
1479,10/7/23 12:26,22.6,7
1480,10/7/23 12:26,9.8,7
1481,10/7/23 12:26,19.6,6
1482,10/7/23 10:45,21.7,8
1483,10/7/23 12:35,9.8,8
1484,10/7/23 12:35,19.8,6
1485,10/7/23 13:11,8.5,6
1486,10/7/23 13:11,13.4,7
1487,10/7/23 13:11,23.1,8
1488,10/7/23 13:11,20.4,8
1489,10/7/23 18:52,8.3,7
1490,10/7/23 18:52,22.5,8
1491,10/7/23 18:52,9.8,6
1492,10/7/23 18:52,10.4,8
1493,10/7/23 18:52,8.3,8
1494,10/7/23 20:07,16.6,8
1495,10/7/23 20:07,23.4,8
1496,10/7/23 20:07,14.8,7
1497,10/7/23 20:07,20.2,6
1498,10/7/23 20:07,11.9,7
1499,10/7/23 20:07,17.1,7
1500,10/7/23 20:07,20.8,8
1501,10/7/23 10:15,11.3,8
1502,10/7/23 10:15,17.1,7
1503,10/7/23 10:15,20.2,8
1504,10/7/23 10:15,13.4,7
1505,10/7/23 10:15,18.3,8
1506,10/7/23 10:15,15.6,6
1507,10/7/23 10:15,9.8,7
1508,10/7/23 10:15,11.9,6
1509,10/7/23 10:15,16.3,8
1510,10/7/23 10:15,10.4,6
1511,10/7/23 10:15,8.3,7
1512,10/7/23 10:15,18.9,7
1513,10/7/23 10:15,18,7
1514,10/7/23 11:46,11.2,8
1515,10/7/23 11:22,21.1,8
1516,10/7/23 11:22,10.4,6
1517,10/7/23 11:22,11.5,7
1518,10/7/23 11:22,21.6,7
1519,10/7/23 11:22,12.9,6
1520,10/7/23 14:44,18.3,7
1521,10/7/23 14:44,8.3,6
1522,10/7/23 14:44,10.4,7
1523,10/7/23 14:44,15.7,6
1524,10/7/23 14:44,23.8,8
1525,10/7/23 14:44,15.6,6
1526,10/7/23 14:44,6.7,8
1527,10/7/23 14:44,8.5,7
1528,10/7/23 14:44,11.5,7
1529,10/7/23 20:55,22.3,7
1530,10/7/23 20:55,11.5,7
